"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.641233333333333,1.78732695345164,2.64463119107222
"Effect","Normal(0, 0.71)","Alternative",0.5,0.358766666666667,0.559494723709518,2.64463119107223
"Heterogeneity","Spike(0)","Null",0.5,0,0,NA
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,1,Inf,NA
"Publication Bias","None","Null",0.5,0,0,NA
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0,0,NA
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0,0,NA
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0,0,NA
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0,0,NA
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0,0,NA
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0,0,NA
"Publication Bias","PET","Alternative",0.125,0.0706,0.531740908112761,18.120548519092
"Publication Bias","PEESE","Alternative",0.125,0.9294,92.1501416430595,18.120548519092
